financials.arpu_max,financials.arpu_min,financials.arr_max,financials.arr_min,financials.cac_max,financials.cac_min,financials.created_at,financials.gross_churn_max,financials.gross_churn_min,financials.id,financials.ltv_cac,financials.ltv_dollars,financials.ltv_months,financials.mrr_max,financials.mrr_min,financials.num_customers_max,financials.num_customers_min,financials.raised,financials.revenue_2016,financials.revenue_2017,financials.updated_at,id,industry,location,logo_url,name,num_employees,podcast.guest.advice,podcast.guest.age,podcast.guest.favorite_book_name,podcast.guest.favorite_book_url,podcast.guest.favorite_ceo_name,podcast.guest.favorite_ceo_url,podcast.guest.favorite_tool_name,podcast.guest.favorite_tool_url,podcast.guest.hours_sleep,podcast.guest.id,podcast.guest.kids,podcast.guest.married,podcast.guest.name,podcast.guest.url,podcast.id,podcast.url,private,sub_category,url,year_founded
8300.0,4100.0,,29000000.0,100000.0,50000.0,Thu May 31 2018 10:09:54 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo4MDU=,5.0,250000.0,60.0,,2460000.0,600.0,600.0,60000000.0,29520000,29520000.0,Thu Jan 18 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozOTg=,Business Intelligence,"Boston, Massachusetts",https://logo.clearbit.com/https://www.localytics.com/,Localytics,150.0,You can and should be more aggressive about things in life.,42.0,Leadership and Self-Deception,,Elon Musk,,Salesforce,,7,Rm91bmRlcjozODg=,1.0,Yes,Raj Aggarwal,https://www.linkedin.com/in/aggarwalraj/,UG9kY2FzdDozODg=,,False,App Analytics,https://www.localytics.com/,2009.0
1000.0,500.0,,600000.0,1500.0,1500.0,Fri Feb 23 2018 17:07:40 GMT+0000 (UTC),20.0,20.0,RmluYW5jaWFsczo2MzA=,1.67,2500.0,5.0,,50000.0,100.0,100.0,2500000.0,90000,600000.0,Mon Jan 08 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueToyODQ=,Business Intelligence,"Austin, TX",https://473s5f46g4pp2ithvs2cptq0-wpengine.netdna-ssl.com/wp-content/themes/tangerine-clean/images/ids-logo.svg,IdealSpot,10.0,Don't be afraid to fail.,41.0,Don't Sweat the Small Stuff,,,,Google Analytics,https://analytics.google.com/analytics/web/provision/?authuser=0#provision/SignUp/,5,Rm91bmRlcjoyNzg=,2.0,Yes,Marc Smookler,https://www.linkedin.com/in/smookler/,UG9kY2FzdDoyNzg=,,False,Local Data,https://www.idealspot.com/,2016.0
,,0.0,0.0,,,Wed Feb 21 2018 14:47:25 GMT+0000 (UTC),,,RmluYW5jaWFsczo1OTI=,,,,,,,,0.0,0,0.0,Wed Feb 21 2018 14:47:16 GMT+0000 (UTC),Q29tcGFueTo3OQ==,Marketing Automation,,https://logo.clearbit.com/leadberry.com,Leadberry,3.0,Adam would tell himself to take networking very seriously.,35.0,Founders at Work,,,,Slack,,6,Rm91bmRlcjo3OQ==,2.0,,Adam Jankovits,https://www.linkedin.com/in/jankovits/,UG9kY2FzdDo3OQ==,,False,Lead Generation,leadberry.com,2016.0
60.0,60.0,7920.0,7920.0,,,Thu Jul 26 2018 08:18:02 GMT+0000 (UTC),,,RmluYW5jaWFsczo4Njg=,,,,660.0,660.0,11.0,11.0,0.0,7920,7920.0,Mon Apr 30 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NTQ=,Technical Solutions,"Paris, France",https://logo.clearbit.com/https://ease.space/,Ease.space,5.0,More about iteration and talking to users.,24.0,Zero To One,,Elon Musk,,Coda,,5.5,Rm91bmRlcjo0NDQ=,0.0,No,Benjamin Prigent,https://www.linkedin.com/in/benjaminprigent/,UG9kY2FzdDo0NDQ=,,False,Security,https://ease.space/,2016.0
583.0,583.0,12000000.0,10494000.0,2000.0,2000.0,Tue Aug 07 2018 09:45:20 GMT+0000 (UTC),3.0,2.0,RmluYW5jaWFsczo4ODI=,14.58,29150.0,50.0,1000000.0,874500.0,1500.0,1500.0,2000000.0,10494000,10494000.0,Tue Jul 17 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NjY=,Marketing Automation,Brazil,https://logo.clearbit.com/https://rockcontent.com/,Rock Content,300.0,Learn about SaaS earlier.,33.0,High output management,,Laercio Cosentino,,Asana,,6,Rm91bmRlcjo0NTY=,0.0,Yes,Diego Gomes,https://www.linkedin.com/in/diegottg/,UG9kY2FzdDo0NTY=,,False,Content Marketing,https://rockcontent.com/,2013.0
625.0,625.0,150000.0,150000.0,,,Tue Jan 23 2018 17:32:57 GMT+0000 (UTC),,,RmluYW5jaWFsczozODM=,,,,12500.0,12500.0,20.0,20.0,0.0,1,150000.0,Tue Jan 23 2018 17:32:58 GMT+0000 (UTC),Q29tcGFueToyNjg=,Business Intelligence,,https://logo.clearbit.com/https://notablist.com/,Notablist,3.0,Don't trust anyone.,53.0,Priceless,,Tim Cook,,Calendly,https://calendly.com/,6,Rm91bmRlcjoyNjE=,1.0,Yes,Michael Johnston,https://www.linkedin.com/in/michaelrjohnston/,UG9kY2FzdDoyNjE=,,False,Email Data,https://notablist.com/,2014.0
2600.0,2600.0,1248000.0,1248000.0,,,Wed Dec 12 2018 09:46:52 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNDgy,,,,104000.0,104000.0,40.0,40.0,1000000.0,1248000,1248000.0,Fri Sep 21 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1Njg=,Sales Automation,Canada,https://logo.clearbit.com/https://theomx.com/,OMX,20.0,It takes a long time.,,Shoe Dog,,Steve Jobs,,Hubspot,,6,Rm91bmRlcjo1NTg=,0.0,No,Nicole Verkindt,https://www.linkedin.com/in/nicoleverkindt/?originalSubdomain=ca,UG9kY2FzdDo1NTg=,,False,CRM,https://theomx.com/,2012.0
750.0,750.0,1350000.0,1350000.0,5850.0,5850.0,Thu Feb 15 2018 00:29:14 GMT+0000 (UTC),2.0,2.0,RmluYW5jaWFsczo1MTI=,4.27,25000.0,48.0,112500.0,112500.0,150.0,150.0,0.0,1350000,,Tue Dec 06 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1,Business Intelligence,"Cary, NC",https://logo.clearbit.com/etailinsights.com,etailinsights,15.0,Darren wished that his 20-year old self could have been more patient,39.0,The Hockey Stick Principles,http://amzn.to/2hZG5Dl,,,Buffer,https://buffer.com/app,No,Rm91bmRlcjo1,2.0,,Darren Pierce,https://www.linkedin.com/in/darrenpiercefounderecommerce,UG9kY2FzdDo1,https://soundcloud.com/nathan-latka/ep-539-etailinsights,False,Industry Data,etailinsights.com,2011.0
21000.0,21000.0,100000000.0,62500000.0,,,Fri Jun 15 2018 08:01:20 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo4MjI=,,1200000.0,60.0,8300000.0,5200000.0,250.0,250.0,100000000.0,62400000,62400000.0,Thu Feb 15 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0MTM=,Marketing Automation,"Mountain View, California",https://logo.clearbit.com/www.bloomreach.com,BloomReach,250.0,Get into entrepreneurial undertakings even earlier.,42.0,The Giver,,Salesforce,,Jeff Bezos,,8,Rm91bmRlcjo0MDM=,2.0,Yes,Raj De Datta,https://www.linkedin.com/in/rdedatta/,UG9kY2FzdDo0MDM=,,False,DXP,www.bloomreach.com,2009.0
50.0,50.0,,3000000.0,10.0,5.0,Fri Jan 04 2019 14:09:47 GMT+0000 (UTC),3.0,2.0,RmluYW5jaWFsczoxNTI1,500.0,2500.0,50.0,,250000.0,10000.0,5000.0,300000.0,3000000,3000000.0,Sun Sep 23 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1OTA=,Marketing Automation,"Mountain View, California",https://logo.clearbit.com/https://eclincher.com/,eClincher,20.0,More communication skills.,47.0,The Art of the Sale,,Tim Cook,,Intercom,,5,Rm91bmRlcjo1ODA=,2.0,Yes,Gilad Salamander,https://www.linkedin.com/in/giladsalamander/,UG9kY2FzdDo1ODA=,,False,Social Media Marketing,https://eclincher.com/,2012.0
167.0,167.0,60000.0,60000.0,,,Tue Jan 15 2019 11:26:58 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNTY0,,,,5000.0,5000.0,30.0,30.0,0.0,60000,60000.0,Mon Sep 24 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2MDA=,,Brazil,https://logo.clearbit.com/https://netzei.com/,Netzei,5.0,Enjoy life more!,28.0,How to win friends and influence people,,Bill Gates,,Trello,,5,Rm91bmRlcjo1OTA=,0.0,No,Thiago Verney,https://www.linkedin.com/in/thiagoverney/?locale=en_US,UG9kY2FzdDo1OTA=,,False,,https://netzei.com/,2017.0
10.0,10.0,,1200000.0,,,Tue Feb 20 2018 16:29:53 GMT+0000 (UTC),,,RmluYW5jaWFsczo1Njc=,,,,,100000.0,,10000.0,11000000.0,1200000,1200000.0,Thu Jan 19 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToxNjk=,Sales Automation,San Francisco,https://logo.clearbit.com/docsend.com,DocSend,25.0,"“Do things well and be patient with them—and then, they will turn out well later”",32.0,Good To Great,,Keith Krach,,Slack,,Yes,Rm91bmRlcjoxNjk=,,No,Russ Heddleston,https://www.linkedin.com/in/heddleston,UG9kY2FzdDoxNjk=,,False,Document Signing,docsend.com,2013.0
5000.0,1000.0,15000000.0,10000000.0,30000.0,,Fri Feb 23 2018 17:35:30 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo2NDc=,3.33,100000.0,100.0,1250000.0,833333.0,,60.0,5500000.0,9090000,9999996.0,Wed Jan 17 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueToyNjk=,Sales Automation,"Wilmington, NC",https://logo.clearbit.com/https://www.logicbay.com/,LogicBay,60.0,Learn more about negotiations,52.0,Start with no,,Jeff Bezos,,Pulse,https://pulseapp.com/,7,Rm91bmRlcjoyNjI=,2.0,Yes,John Panaccione,https://www.linkedin.com/in/john-panaccione-88272/,UG9kY2FzdDoyNjI=,,False,CRM,https://www.logicbay.com/,2003.0
1400.0,1400.0,1008000.0,1008000.0,,,Tue Feb 20 2018 22:04:36 GMT+0000 (UTC),0.0,0.0,RmluYW5jaWFsczo1Nzg=,,,,84000.0,84000.0,60.0,60.0,500000.0,1008000,1008000.0,Thu Jan 05 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToxMDU=,Misc,"London, UK",https://logo.clearbit.com/giraffe360.com,Giraffe360,11.0,“Everything I’m thinking about and planning for will take three times of the time than what I was hoping for”,27.0,How Google Works,http://amzn.to/2kzutXV,Elon Musk,https://en.wikipedia.org/wiki/Elon_Musk,Trello,https://trello.com/,Yes,Rm91bmRlcjoxMDU=,,,Mikus Opelts,https://www.linkedin.com/in/mikusopelts,UG9kY2FzdDoxMDU=,,False,Real Estate,giraffe360.com,2015.0
75.0,75.0,450000.0,90000.0,,,Thu Feb 22 2018 20:16:44 GMT+0000 (UTC),1.0,1.0,RmluYW5jaWFsczo2MDk=,,7500.0,100.0,37500.0,7500.0,500.0,100.0,500000.0,90000,90000.0,Wed Jan 04 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTo3OA==,Marketing Automation,San Francisco,https://logo.clearbit.com/proleads.io,ProLeads,3.0,"“I really wished I knew how easy it is to start a business, but also I wish I didn’t know how hard it was”",37.0,The Lean Startup,http://amzn.to/2kyTOS1,Marc Benioff,https://en.wikipedia.org/wiki/Marc_Benioff,Google Inbox,https://www.google.com/inbox/,Yes,Rm91bmRlcjo3OA==,,,Anders Fredriksson,https://www.linkedin.com/in/andersfredriksson,UG9kY2FzdDo3OA==,,False,Lead Generation,proleads.io,2014.0
5000.0,5000.0,12000000.0,,75000.0,75000.0,Fri Sep 07 2018 09:32:08 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo5MTk=,5.33,400000.0,80.0,1000000.0,,250.0,250.0,28000000.0,12000000,12000000.0,Sat Jul 14 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0OTc=,Business Intelligence,United Kingdom,https://logo.clearbit.com/https://www.encompasscorporation.com/,Encompass Corporation,70.0,"Things will work out, just harder work",56.0,Experience my Brand,,,,Salesforce,,7,Rm91bmRlcjo0ODc=,3.0,Yes,Wayne Johnson,https://www.linkedin.com/in/waynejohnson0/?originalSubdomain=uk,UG9kY2FzdDo0ODc=,,False,Industry Data,https://www.encompasscorporation.com/,2012.0
2500.0,2500.0,,1500000.0,10000.0,,Fri Feb 23 2018 17:00:56 GMT+0000 (UTC),,,RmluYW5jaWFsczo2MjU=,,,,,125000.0,50.0,50.0,0.0,1000000,1500000.0,Tue Dec 12 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMTk=,Marketing Automation,,https://logo.clearbit.com/http://www.kwanzoo.com/,Kwanzoo,10.0,Do a better job building your network.,55.0,The Power of Moments,,Jeff Weiner,,Google Hangouts,,7,Rm91bmRlcjozMTM=,2.0,Yes,Mani Iyer,https://www.linkedin.com/in/iyermani/,UG9kY2FzdDozMTM=,,False,Account-Based Marketing,http://www.kwanzoo.com/,2015.0
3750.0,3333.0,200000000.0,120000000.0,67500.0,,Thu Feb 15 2018 11:51:17 GMT+0000 (UTC),,,RmluYW5jaWFsczo1MTY=,,,,10665000.0,9480000.0,2844.0,2844.0,100000000.0,85000000,113760000.0,Thu Oct 19 2017 18:43:36 GMT+0000 (UTC),Q29tcGFueToyMTU=,Team Communication,Utah,https://logo.clearbit.com/workfront.com,Workfront,849.0,Be versus do.,52.0,How did that happen,http://amzn.to/2x0m9U6,"Father Greg Boyle, Homeboy Industries",,Slack,,5,Rm91bmRlcjoyMTU=,4.0,Yes,Alex Shootman,https://www.linkedin.com/in/alexshootman/,UG9kY2FzdDoyMTU=,https://soundcloud.com/nathan-latka/922-saas-is-120m-arr-workfront,False,Project Management,workfront.com,1999.0
3000.0,3000.0,3600000.0,3600000.0,,,Mon Feb 26 2018 14:25:08 GMT+0000 (UTC),,,RmluYW5jaWFsczo3MTI=,,,,300000.0,300000.0,100.0,100.0,0.0,3600000,3600000.0,Mon Sep 18 2017 23:46:47 GMT+0000 (UTC),Q29tcGFueTo0Nw==,Human Resources,"New York, NY",https://logo.clearbit.com/venturepact.com,VenturePact,31.0,Stop stressing and worrying about things that are (ultimately) not really relevant to your success.,,High Output Management,http://amzn.to/2vDJFYL,David Sacks,https://en.wikipedia.org/wiki/David_O._Sacks,Flux,https://justgetflux.com/,6,Rm91bmRlcjo0Nw==,,,Randy Rayess,https://www.linkedin.com/in/randyrayess/,UG9kY2FzdDo0Nw==,https://soundcloud.com/nathan-latka/ep-235-why-is-he-scared-to,False,Recruiting,venturepact.com,2012.0
10.0,10.0,36000000.0,,,,Mon Feb 26 2018 20:32:48 GMT+0000 (UTC),3.0,3.0,RmluYW5jaWFsczo3MTY=,,333.0,33.33,3000000.0,,300000.0,,45000000.0,36000000,36000000.0,Mon May 15 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToyNg==,Consumer,,https://logo.clearbit.com/zwift.com,Zwift,100.0,“Taking risks earlier”,50.0,Crossing the Chasm,http://amzn.to/2pzzCOb,Max Levchin,https://www.linkedin.com/in/maxlevchin/,Slack,https://slack.com/,6,Rm91bmRlcjoyNg==,3.0,,Eric Min,https://www.linkedin.com/in/eric-min-82251b4,UG9kY2FzdDoyNg==,,False,Fitness,zwift.com,2014.0
150.0,150.0,,180000.0,,,Fri Jun 29 2018 09:55:04 GMT+0000 (UTC),,,RmluYW5jaWFsczo4Mzk=,,,,,15000.0,,100.0,,180000,180000.0,Fri Feb 23 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0Mjc=,Public Relations,"Raleigh, North Carolina",https://logo.clearbit.com/http://www.trackur.com/,Trackur,2.0,Read the story of the Mexican fisherman.,44.0,Love Is the Killer App,,Richard Branson,,Zendesk,,8,Rm91bmRlcjo0MTc=,0.0,Yes,Andy Beal,https://www.linkedin.com/in/andybeal/,UG9kY2FzdDo0MTc=,,False,Online Reputation,http://www.trackur.com/,2007.0
,200.0,,3600000.0,,2400.0,Tue Sep 11 2018 09:49:25 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo5MzU=,8.33,20000.0,100.0,,300000.0,1500.0,1500.0,500000.0,3600000,3600000.0,Sun Aug 12 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1MTI=,Technical Solutions,North Carolina,https://logo.clearbit.com/https://archivesocial.com/,ArchiveSocial,50.0,Start early with less responsibility!,36.0,High output management,,Elon Musk,,Wordpress,,5,Rm91bmRlcjo1MDI=,2.0,Yes,Anil Chawla,https://www.linkedin.com/in/anilchawla/,UG9kY2FzdDo1MDI=,,False,Social Media,https://archivesocial.com/,2011.0
20.0,20.0,2400000.0,2400000.0,,,Wed Jun 06 2018 10:09:23 GMT+0000 (UTC),,,RmluYW5jaWFsczo4MTI=,,,,200000.0,200000.0,10000.0,10000.0,1900000.0,1200000,2400000.0,Wed Jan 31 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0MDQ=,Sales Automation,"San Francisco, California",https://logo.clearbit.com/https://www.onemob.com/,OneMob,15.0,You can achieve whatever you want as long as you put your mind to it.,37.0,Crucial Conversations,,Ron Lee,,Salesforce,,6,Rm91bmRlcjozOTQ=,2.0,Yes,Sati Hillyer,https://www.linkedin.com/in/satihillyer/,UG9kY2FzdDozOTQ=,,False,CRM,https://www.onemob.com/,2014.0
75.0,75.0,900000.0,900000.0,450.0,400.0,Wed Feb 21 2018 12:39:45 GMT+0000 (UTC),10.0,10.0,RmluYW5jaWFsczo1OTA=,1.13,450.0,10.0,75000.0,75000.0,1000.0,1000.0,0.0,900000,,Thu Sep 15 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo4Ng==,Marketing Automation,Remote,https://logo.clearbit.com/kickofflabs.com,KickoffLabs,7.0,“Working smart is way more important than working hard”,38.0,The 4-Hour Workweek,http://amzn.to/2dp2t3j,Elon Musk,https://en.wikipedia.org/wiki/Elon_Musk,Help Scout,https://www.helpscout.net/,Yes,Rm91bmRlcjo4Ng==,2.0,,Josh Ledgard,https://www.linkedin.com/in/joshledgard,UG9kY2FzdDo4Ng==,https://soundcloud.com/nathan-latka/ep-432-boostrapped-saas-hits,False,Social Media Marketing,kickofflabs.com,2011.0
83000.0,83000.0,,20000000.0,,,Thu May 03 2018 09:02:46 GMT+0000 (UTC),,,RmluYW5jaWFsczo3Nzc=,,,,,1600000.0,500.0,20.0,35000000.0,19200000,19200000.0,Wed Jul 05 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNjY=,Technical Solutions,"San Francisco Bay Area, Silicon Valley",https://logo.clearbit.com/https://bigpanda.io/,BigPanda,60.0,Start a company early.,41.0,The Goal,,,,Salesforce,,5,Rm91bmRlcjozNjA=,3.0,Yes,Assaf Resnick,https://www.linkedin.com/in/assafresnick/,UG9kY2FzdDozNjA=,,False,Data Crunching,https://bigpanda.io/,2012.0
60.0,60.0,8400000.0,8400000.0,250.0,250.0,Tue Feb 20 2018 00:01:57 GMT+0000 (UTC),4.0,4.0,RmluYW5jaWFsczo1NjE=,6.0,1500.0,25.0,700000.0,700000.0,12000.0,12000.0,4000000.0,8400000,8400000.0,Tue Feb 20 2018 00:01:50 GMT+0000 (UTC),Q29tcGFueToxNDM=,Sales Automation,Washington DC,https://logo.clearbit.com/contactually.com,Contactually,50.0,,,Rework,,,,,,No,Rm91bmRlcjoxNDM=,,,Zvi Band,,UG9kY2FzdDoxNDM=,https://soundcloud.com/nathan-latka/ep-68-4-churn-1500-ltv-and,False,CRM,contactually.com,2011.0
700.0,700.0,840000.0,840000.0,700.0,,Fri Jan 11 2019 11:02:44 GMT+0000 (UTC),7.0,7.0,RmluYW5jaWFsczoxNTQy,28.57,20000.0,29.0,70000.0,70000.0,100.0,100.0,0.0,840000,840000.0,Mon Sep 24 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1OTc=,Sales Automation,Remote,https://logo.clearbit.com/https://conveyour.com/,ConveYour,5.0,Knowing what you want.,35.0,Make it stick,,Josh Pigford,,Hubspot,,8,Rm91bmRlcjo1ODc=,4.0,Yes,Stephen Rhyne,https://www.linkedin.com/in/stephenrhyne/,UG9kY2FzdDo1ODc=,,False,Customer Engagement and Onboarding,https://conveyour.com/,2016.0
833.0,833.0,,3999996.0,5000.0,5000.0,Thu Feb 22 2018 22:34:29 GMT+0000 (UTC),3.0,3.0,RmluYW5jaWFsczo2MTM=,6.0,30000.0,36.0,,333333.0,400.0,400.0,22000000.0,3999996,3999996.0,Thu Feb 22 2018 22:34:19 GMT+0000 (UTC),Q29tcGFueToxNw==,Business Intelligence,,https://logo.clearbit.com/rjmetrics.com,RJ Metrics,100.0,Everything is going to be OK.,,Winners Dream,http://www.goodreads.com/book/show/21412196-winners-dream,,,Slack,http://www.slack.com,No,Rm91bmRlcjoxNw==,,,Robert Moore,,UG9kY2FzdDoxNw==,https://soundcloud.com/nathan-latka/ep-233-he-hustled-in-his-attic,False,Industry Data,rjmetrics.com,2008.0
,1000.0,,6000000.0,,,Wed Oct 17 2018 10:07:15 GMT+0000 (UTC),,,RmluYW5jaWFsczoxMTYx,,,,,500000.0,600.0,500.0,5900000.0,300000,6000000.0,Thu Jul 19 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueToxNTU=,Sales Automation,Remote,https://logo.clearbit.com/alyce.com,Alyce,40.0,Be more open.,38.0,Hard thing about hard things,,Bryan AirBNB,,Notion.io,,7.5,Rm91bmRlcjoxNTU=,1.0,Yes,Greg Segall,https://www.linkedin.com/in/gregsegall,UG9kY2FzdDoxNTU=,https://soundcloud.com/nathan-latka/ep-552-300k-last-12-months-to,False,Customer Engagement and Onboarding,alyce.com,2015.0
8333.0,8333.0,200000000.0,100000000.0,,,Fri Feb 23 2018 17:29:10 GMT+0000 (UTC),,,RmluYW5jaWFsczo2Mzk=,,,,16666666.0,8333333.0,,500.0,190000000.0,70000000,99999996.0,Wed Jan 17 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMjI=,Business Intelligence,,https://logo.clearbit.com/https://www.datastax.com/,DataStax,450.0,Don't be so arrogant and go learn from your betters,48.0,The Advantage,,Brad Smith,,Slack,,6,Rm91bmRlcjozMTY=,3.0,Yes,Billy Bosworth,https://www.linkedin.com/in/billybosworth/,UG9kY2FzdDozMTY=,,False,Internal Data,https://www.datastax.com/,2010.0
150.0,100.0,240000.0,240000.0,,,Sun Nov 25 2018 11:51:11 GMT+0000 (UTC),3.0,3.0,RmluYW5jaWFsczoxMzU4,,2000.0,15.0,20000.0,20000.0,150.0,150.0,0.0,240000,240000.0,Wed Sep 19 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1NDk=,Misc,Bangalore - USA,https://logo.clearbit.com/https://hellotars.com/,Tars,4.0,Start with a B2B business.,27.0,Deep Work,,David Cancel,,Trello,,7.5,Rm91bmRlcjo1Mzk=,0.0,No,Ish Jindal,https://www.linkedin.com/in/ish-jindal-a1787b15/?originalSubdomain=in,UG9kY2FzdDo1Mzk=,,False,Chatbots,https://hellotars.com/,2016.0
33.0,30.0,1800000.0,1800000.0,200.0,200.0,Tue Feb 27 2018 16:39:45 GMT+0000 (UTC),,,RmluYW5jaWFsczo3Mjg=,3.75,750.0,25.0,150000.0,150000.0,1500.0,1500.0,5500000.0,1800000,,Tue Sep 13 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0Ng==,Human Resources,Austin,https://logo.clearbit.com/proven.com,Proven,10.0,“Start Jiu-jitsu earlier”,36.0,The Art of Learning,http://amzn.to/2cC7k28,Richard Branson,https://en.wikipedia.org/wiki/Richard_Branson,,,Yes,Rm91bmRlcjo0Ng==,,,Pablo Fuentes,https://www.linkedin.com/in/pablofuentes1,UG9kY2FzdDo0Ng==,https://soundcloud.com/nathan-latka/ep-426-1500-customers-and,False,Recruiting,proven.com,2009.0
,50.0,300000.0,300000.0,,,Thu Feb 22 2018 13:41:37 GMT+0000 (UTC),,,RmluYW5jaWFsczo2MDA=,,,,25000.0,25000.0,,100.0,3500000.0,220000,300000.0,Wed Jul 12 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToyMjQ=,Marketing Automation,"Bangalore, India",https://logo.clearbit.com/https://www.mobstac.com/,Mobstac,20.0,Starting your own company is much harder than you think. ,37.0,Traction,,Ed Catmull,,Rapportive,,5,Rm91bmRlcjoyMjQ=,1.0,Yes,Sharat Potharaju,https://www.linkedin.com/in/sharatpotharaju/,UG9kY2FzdDoyMjQ=,https://soundcloud.com/nathan-latka/789-google-bought-their,False,Lead Generation,https://www.mobstac.com/,2010.0
100.0,100.0,4200000.0,4200000.0,150.0,150.0,Thu Sep 06 2018 08:50:55 GMT+0000 (UTC),2.0,2.0,RmluYW5jaWFsczo5MTg=,6.67,1000.0,10.0,350000.0,350000.0,3500.0,3500.0,0.0,4200000,4200000.0,Tue Jul 10 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0OTY=,Marketing Automation,United Kingdom,https://logo.clearbit.com/https://www.brightlocal.com/,BrightLocal,120.0,"Focus on results, not effort.",41.0,Influence,,,,Chartmogul,,7,Rm91bmRlcjo0ODY=,4.0,Yes,Myles Anderson,https://www.linkedin.com/in/mylesstuartanderson,UG9kY2FzdDo0ODY=,,False,SEO,https://www.brightlocal.com/,2009.0
5000.0,5000.0,150000000.0,140000000.0,90000.0,90000.0,Fri Feb 23 2018 17:29:46 GMT+0000 (UTC),,,RmluYW5jaWFsczo2NDA=,,,,12500000.0,11000000.0,,1500.0,,100000000,132000000.0,Wed Jan 17 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMjA=,Business Intelligence,,https://logo.clearbit.com/https://www.talend.com/,Talend,900.0,Keep doing what you're doing.,52.0,Execution,,Steve Singh,,Salesforce,,8,Rm91bmRlcjozMTQ=,1.0,Yes,Mike Tuchen,https://www.linkedin.com/in/mtuchen/detail/photo/,UG9kY2FzdDozMTQ=,,False,Internal Data,https://www.talend.com/,2005.0
2000.0,2000.0,,96000000.0,,,Fri Feb 23 2018 18:44:54 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo2Nzg=,,200000.0,100.0,,8000000.0,4000.0,4000.0,110000000.0,96000000,96000000.0,Sun Sep 17 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToyOTY=,Technical Solutions,"San Francisco, CA",https://logo.clearbit.com/https://segment.com/,Segment,175.0,Spend a little more to time to learn to write well.,27.0,Crucial Conversations,,Jeff Bezos,,Kindle,,8,Rm91bmRlcjoyOTA=,0.0,Yes,Peter Reinhardt,https://www.linkedin.com/in/peter-reinhardt/,UG9kY2FzdDoyOTA=,https://soundcloud.com/nathan-latka/886-saas-27-year-old-breaks,False,Connecting Data Sources,https://segment.com/,2012.0
500.0,500.0,,1800000.0,1500.0,1500.0,Thu Feb 22 2018 15:37:56 GMT+0000 (UTC),,,RmluYW5jaWFsczo2MDQ=,6.0,9000.0,18.0,,150000.0,300.0,300.0,4500000.0,1800000,1800000.0,Thu Feb 22 2018 15:37:46 GMT+0000 (UTC),Q29tcGFueToxODI=,Team Communication,San Francisco,https://logo.clearbit.com/onfleet.com,OnFleet,15.0,Khaled would tell himself to do something that he’s really passionate about,32.0,Venture Deals,http://amzn.to/2puFry4,Elon Musk,https://en.wikipedia.org/wiki/Elon_Musk,Gusto,http://nathanlatka.com/thetop186,8,Rm91bmRlcjoxODI=,,,Khaled Naim,https://www.linkedin.com/in/knaim/,UG9kY2FzdDoxODI=,,False,Delivery,onfleet.com,2015.0
